ability,trait,value,table_name
Verbal Ability,Uneven Tempered,-0.7280109889280518,neurotism
Verbal Ability,Suspiciousness,-0.458257569495584,neurotism
Verbal Ability,Self esteem,,neurotism
Verbal Ability,Stress tolerance,,neurotism
Verbal Ability,Locus of Control,,neurotism
Verbal Ability,General Factor of Personality,-0.17320508075688773,neurotism
Verbal Ability,Factor Alpha,-0.1414213562373095,neurotism
Reading and Writing,Neurotism,-0.22360679774997896,neurotism
Reading and Writing,Withdrawal,-0.0,neurotism
Reading and Writing,Volatility,-0.0,neurotism
Reading and Writing,Negative affect,-0.0,neurotism
Reading and Writing,Depression,,neurotism
Reading and Writing,Anxiety,-0.4242640687119285,neurotism
Reading and Writing,Anxiety (Test),-0.0,neurotism
Reading and Writing,Uneven Tempered,-0.31622776601683794,neurotism
Reading and Writing,Suspiciousness,-0.0,neurotism
Reading and Writing,Self esteem,,neurotism
Reading and Writing,Stress tolerance,,neurotism
Reading and Writing,Locus of Control,-0.0,neurotism
Reading and Writing,General Factor of Personality,-0.0,neurotism
Reading and Writing,Factor Alpha,,neurotism
Reading Comprehension,Neurotism,-0.4,neurotism
Reading Comprehension,Withdrawal,-0.0,neurotism
Reading Comprehension,Volatility,-0.1414213562373095,neurotism
Reading Comprehension,Negative affect,-0.37416573867739417,neurotism
Reading Comprehension,Depression,-0.4472135954999579,neurotism
Reading Comprehension,Anxiety,-0.6557438524302001,neurotism
Reading Comprehension,Anxiety (Test),-0.6164414002968976,neurotism
Reading Comprehension,Uneven Tempered,-0.7211102550927979,neurotism
Reading Comprehension,Suspiciousness,-0.5744562646538028,neurotism
Reading Comprehension,Self esteem,,neurotism
Reading Comprehension,Stress tolerance,,neurotism
Reading Comprehension,Locus of Control,,neurotism
Reading Comprehension,General Factor of Personality,,neurotism
Reading Comprehension,Factor Alpha,,neurotism
Reading Decoding,Neurotism,-0.3,neurotism
Reading Decoding,Withdrawal,-0.0,neurotism
Reading Decoding,Volatility,-0.0,neurotism
Reading Decoding,Negative affect,-0.0,neurotism
Reading Decoding,Depression,-0.0,neurotism
Reading Decoding,Anxiety,-0.0,neurotism
Reading Decoding,Anxiety (Test),-0.0,neurotism
Reading Decoding,Uneven Tempered,-0.0,neurotism
Reading Decoding,Suspiciousness,-0.0,neurotism
Reading Decoding,Self esteem,-0.0,neurotism
Reading Decoding,Stress tolerance,-0.0,neurotism
Reading Decoding,Locus of Control,-0.458257569495584,neurotism
Reading Decoding,General Factor of Personality,-0.0,neurotism
Reading Decoding,Factor Alpha,-0.0,neurotism
Reading Speed,Neurotism,-0.1414213562373095,neurotism
Reading Speed,Withdrawal,-0.0,neurotism
Reading Speed,Volatility,-0.0,neurotism
Reading Speed,Negative affect,-0.0,neurotism
Reading Speed,Depression,-0.41231056256176607,neurotism
Reading Speed,Anxiety,-0.0,neurotism
Reading Speed,Anxiety (Test),-0.0,neurotism
Reading Speed,Uneven Tempered,,neurotism
Reading Speed,Suspiciousness,-0.43588989435406733,neurotism
Reading Speed,Self esteem,-0.0,neurotism
Reading Speed,Stress tolerance,-0.0,neurotism
Reading Speed,Locus of Control,-0.0,neurotism
Reading Speed,General Factor of Personality,,neurotism
Reading Speed,Factor Alpha,-0.0,neurotism
Native Language Usage,Neurotism,-0.2449489742783178,neurotism
Native Language Usage,Withdrawal,,neurotism
Native Language Usage,Volatility,,neurotism
Native Language Usage,Negative affect,-0.0,neurotism
Native Language Usage,Depression,-0.0,neurotism
Native Language Usage,Anxiety,-0.2449489742783178,neurotism
Native Language Usage,Anxiety (Test),-0.7416198487095663,neurotism
Native Language Usage,Uneven Tempered,-0.6782329983125268,neurotism
Native Language Usage,Suspiciousness,,neurotism
Native Language Usage,Self esteem,,neurotism
Native Language Usage,Stress tolerance,,neurotism
Native Language Usage,Locus of Control,,neurotism
Native Language Usage,General Factor of Personality,-0.0,neurotism
Native Language Usage,Factor Alpha,-0.41231056256176607,neurotism
Writing Ability,Neurotism,-0.0,neurotism
Writing Ability,Withdrawal,-0.0,neurotism
Writing Ability,Volatility,-0.0,neurotism
Writing Ability,Negative affect,-0.0,neurotism
Writing Ability,Depression,,neurotism
Writing Ability,Anxiety,-0.3,neurotism
Writing Ability,Anxiety (Test),-0.5,neurotism
Writing Ability,Uneven Tempered,-0.5830951894845301,neurotism
Writing Ability,Suspiciousness,-0.0,neurotism
Writing Ability,Self esteem,,neurotism
Writing Ability,Stress tolerance,-0.0,neurotism
Writing Ability,Locus of Control,,neurotism
Writing Ability,General Factor of Personality,-0.0,neurotism
Writing Ability,Factor Alpha,,neurotism
Spelling Ability,Neurotism,-0.3,neurotism
Spelling Ability,Withdrawal,,neurotism
Spelling Ability,Volatility,-0.0,neurotism
Spelling Ability,Negative affect,-0.0,neurotism
Spelling Ability,Depression,,neurotism
Spelling Ability,Anxiety,-0.0,neurotism
Spelling Ability,Anxiety (Test),-0.5385164807134504,neurotism
Spelling Ability,Uneven Tempered,-0.6324555320336759,neurotism
Spelling Ability,Suspiciousness,-0.31622776601683794,neurotism
Spelling Ability,Self esteem,,neurotism
Spelling Ability,Stress tolerance,,neurotism
Spelling Ability,Locus of Control,,neurotism
Spelling Ability,General Factor of Personality,-0.0,neurotism
Spelling Ability,Factor Alpha,-0.2,neurotism
Comprehension Knowledge,Neurotism,-0.5,neurotism
Comprehension Knowledge,Withdrawal,-0.5099019513592785,neurotism
Comprehension Knowledge,Volatility,-0.0,neurotism
Comprehension Knowledge,Negative affect,-1.1661903789690602,neurotism
Comprehension Knowledge,Depression,-0.5744562646538028,neurotism
Comprehension Knowledge,Anxiety,-0.6082762530298219,neurotism
Comprehension Knowledge,Anxiety (Test),-1.0862780491200215,neurotism
Comprehension Knowledge,Uneven Tempered,-0.648074069840786,neurotism
Comprehension Knowledge,Suspiciousness,-0.6855654600401044,neurotism
Comprehension Knowledge,Self esteem,,neurotism
Comprehension Knowledge,Stress tolerance,-0.0,neurotism
Comprehension Knowledge,Locus of Control,-0.43588989435406733,neurotism
Comprehension Knowledge,General Factor of Personality,,neurotism
Comprehension Knowledge,Factor Alpha,,neurotism
General Verbal Information,Neurotism,-0.5,neurotism
General Verbal Information,Withdrawal,-0.0,neurotism
General Verbal Information,Volatility,-0.0,neurotism
General Verbal Information,Negative affect,-1.1661903789690602,neurotism
General Verbal Information,Depression,-0.5477225575051661,neurotism
General Verbal Information,Anxiety,-0.6,neurotism
General Verbal Information,Anxiety (Test),-0.6324555320336759,neurotism
General Verbal Information,Uneven Tempered,-0.7810249675906654,neurotism
General Verbal Information,Suspiciousness,-0.5744562646538028,neurotism
General Verbal Information,Self esteem,,neurotism
General Verbal Information,Stress tolerance,-0.0,neurotism
General Verbal Information,Locus of Control,-0.1,neurotism
General Verbal Information,General Factor of Personality,,neurotism
General Verbal Information,Factor Alpha,-0.0,neurotism
Language Development,Neurotism,-0.282842712474619,neurotism
Language Development,Withdrawal,-0.0,neurotism
Language Development,Volatility,-0.0,neurotism
Language Development,Negative affect,-0.0,neurotism
Language Development,Depression,-0.5385164807134504,neurotism
Language Development,Anxiety,-0.7071067811865476,neurotism
Language Development,Anxiety (Test),-0.0,neurotism
Language Development,Uneven Tempered,-0.648074069840786,neurotism
Language Development,Suspiciousness,-0.0,neurotism
Language Development,Self esteem,,neurotism
Language Development,Stress tolerance,-0.0,neurotism
Language Development,Locus of Control,-0.0,neurotism
Language Development,General Factor of Personality,-0.0,neurotism
Language Development,Factor Alpha,-0.0,neurotism
Lexical Knowledge,Neurotism,-0.33166247903553997,neurotism
Lexical Knowledge,Withdrawal,-0.458257569495584,neurotism
Lexical Knowledge,Volatility,,neurotism
Lexical Knowledge,Negative affect,-0.6633249580710799,neurotism
Lexical Knowledge,Depression,-0.458257569495584,neurotism
Lexical Knowledge,Anxiety,-0.3872983346207417,neurotism
Lexical Knowledge,Anxiety (Test),-0.6244997998398398,neurotism
Lexical Knowledge,Uneven Tempered,-0.648074069840786,neurotism
Lexical Knowledge,Suspiciousness,-0.6,neurotism
Lexical Knowledge,Self esteem,,neurotism
Lexical Knowledge,Stress tolerance,,neurotism
Lexical Knowledge,Locus of Control,,neurotism
Lexical Knowledge,General Factor of Personality,,neurotism
Lexical Knowledge,Factor Alpha,,neurotism
Listening Ability,Neurotism,-0.469041575982343,neurotism
Listening Ability,Withdrawal,-0.0,neurotism
Listening Ability,Volatility,-0.0,neurotism
Listening Ability,Negative affect,-0.0,neurotism
Listening Ability,Depression,-0.6,neurotism
Listening Ability,Anxiety,-0.469041575982343,neurotism
Listening Ability,Anxiety (Test),-0.0,neurotism
Listening Ability,Uneven Tempered,-0.0,neurotism
Listening Ability,Suspiciousness,-0.0,neurotism
Listening Ability,Self esteem,,neurotism
Listening Ability,Stress tolerance,-0.0,neurotism
Listening Ability,Locus of Control,-0.0,neurotism
Listening Ability,General Factor of Personality,-0.0,neurotism
Listening Ability,Factor Alpha,-0.0,neurotism
Domain Specific Knowledge,Neurotism,-0.4,neurotism
Domain Specific Knowledge,Withdrawal,,neurotism
Domain Specific Knowledge,Volatility,-0.0,neurotism
Domain Specific Knowledge,Negative affect,-0.0,neurotism
Domain Specific Knowledge,Depression,-0.0,neurotism
Domain Specific Knowledge,Anxiety,-0.33166247903553997,neurotism
Domain Specific Knowledge,Anxiety (Test),-0.6708203932499369,neurotism
Domain Specific Knowledge,Uneven Tempered,-0.7280109889280518,neurotism
Domain Specific Knowledge,Suspiciousness,-0.0,neurotism
Domain Specific Knowledge,Self esteem,,neurotism
Domain Specific Knowledge,Stress tolerance,,neurotism
Domain Specific Knowledge,Locus of Control,,neurotism
Domain Specific Knowledge,General Factor of Personality,-0.0,neurotism
Domain Specific Knowledge,Factor Alpha,-0.0,neurotism
Foreign Language Proficiency,Neurotism,-0.4,neurotism
Foreign Language Proficiency,Withdrawal,-0.0,neurotism
Foreign Language Proficiency,Volatility,-0.0,neurotism
Foreign Language Proficiency,Negative affect,-0.0,neurotism
Foreign Language Proficiency,Depression,-0.5477225575051661,neurotism
Foreign Language Proficiency,Anxiety,-0.5385164807134504,neurotism
Foreign Language Proficiency,Anxiety (Test),-0.8,neurotism
Foreign Language Proficiency,Uneven Tempered,-0.1414213562373095,neurotism
Foreign Language Proficiency,Suspiciousness,-0.0,neurotism
Foreign Language Proficiency,Self esteem,,neurotism
Foreign Language Proficiency,Stress tolerance,-0.0,neurotism
Foreign Language Proficiency,Locus of Control,-0.0,neurotism
Foreign Language Proficiency,General Factor of Personality,,neurotism
Foreign Language Proficiency,Factor Alpha,,neurotism
Arts and Humanities,Neurotism,-0.22360679774997896,neurotism
Arts and Humanities,Withdrawal,-0.0,neurotism
Arts and Humanities,Volatility,-0.0,neurotism
Arts and Humanities,Negative affect,-0.0,neurotism
Arts and Humanities,Depression,-0.0,neurotism
Arts and Humanities,Anxiety,-0.0,neurotism
Arts and Humanities,Anxiety (Test),-0.0,neurotism
Arts and Humanities,Uneven Tempered,-0.7681145747868608,neurotism
Arts and Humanities,Suspiciousness,-0.0,neurotism
Arts and Humanities,Self esteem,,neurotism
Arts and Humanities,Stress tolerance,-0.0,neurotism
Arts and Humanities,Locus of Control,-0.0,neurotism
Arts and Humanities,General Factor of Personality,-0.0,neurotism
Arts and Humanities,Factor Alpha,-0.0,neurotism
Behavioral Content Knowledge,Neurotism,-0.36055512754639896,neurotism
Behavioral Content Knowledge,Withdrawal,-0.0,neurotism
Behavioral Content Knowledge,Volatility,-0.0,neurotism
Behavioral Content Knowledge,Negative affect,-0.0,neurotism
Behavioral Content Knowledge,Depression,-0.0,neurotism
Behavioral Content Knowledge,Anxiety,-0.0,neurotism
Behavioral Content Knowledge,Anxiety (Test),-0.0,neurotism
Behavioral Content Knowledge,Uneven Tempered,-0.0,neurotism
Behavioral Content Knowledge,Suspiciousness,-0.0,neurotism
Behavioral Content Knowledge,Self esteem,,neurotism
Behavioral Content Knowledge,Stress tolerance,-0.0,neurotism
Behavioral Content Knowledge,Locus of Control,-0.0,neurotism
Behavioral Content Knowledge,General Factor of Personality,-0.0,neurotism
Behavioral Content Knowledge,Factor Alpha,,neurotism
Business Knowledge,Neurotism,-0.0,neurotism
Business Knowledge,Withdrawal,-0.0,neurotism
Business Knowledge,Volatility,-0.0,neurotism
Business Knowledge,Negative affect,-0.0,neurotism
Business Knowledge,Depression,-0.0,neurotism
Business Knowledge,Anxiety,-0.0,neurotism
Business Knowledge,Anxiety (Test),-0.0,neurotism
Business Knowledge,Uneven Tempered,-0.7348469228349535,neurotism
Business Knowledge,Suspiciousness,-0.0,neurotism
Business Knowledge,Self esteem,,neurotism
Business Knowledge,Stress tolerance,-0.0,neurotism
Business Knowledge,Locus of Control,-0.0,neurotism
Business Knowledge,General Factor of Personality,-0.0,neurotism
Business Knowledge,Factor Alpha,-0.0,neurotism
Occupational,Neurotism,-0.2,neurotism
Occupational,Withdrawal,-0.0,neurotism
Occupational,Volatility,-0.0,neurotism
Occupational,Negative affect,-0.0,neurotism
Occupational,Depression,-0.0,neurotism
Occupational,Anxiety,-0.0,neurotism
Occupational,Anxiety (Test),-0.0,neurotism
Occupational,Uneven Tempered,,neurotism
Occupational,Suspiciousness,-0.0,neurotism
Occupational,Self esteem,-0.0,neurotism
Occupational,Stress tolerance,-0.0,neurotism
Occupational,Locus of Control,,neurotism
Occupational,General Factor of Personality,-0.0,neurotism
Occupational,Factor Alpha,,neurotism
Military & Police,Neurotism,-0.4,neurotism
Military & Police,Withdrawal,-0.0,neurotism
Military & Police,Volatility,-0.0,neurotism
Military & Police,Negative affect,-0.0,neurotism
Military & Police,Depression,-0.37416573867739417,neurotism
Military & Police,Anxiety,-0.3,neurotism
Military & Police,Anxiety (Test),-0.0,neurotism
Military & Police,Uneven Tempered,-0.43588989435406733,neurotism
Military & Police,Suspiciousness,-0.0,neurotism
Military & Police,Self esteem,,neurotism
Military & Police,Stress tolerance,-0.0,neurotism
Military & Police,Locus of Control,-0.0,neurotism
Military & Police,General Factor of Personality,-0.0,neurotism
Military & Police,Factor Alpha,-0.0,neurotism
Realistic Knowledge,Neurotism,-0.5385164807134504,neurotism
Realistic Knowledge,Withdrawal,-0.0,neurotism
Realistic Knowledge,Volatility,-0.0,neurotism
Realistic Knowledge,Negative affect,-0.0,neurotism
Realistic Knowledge,Depression,-0.0,neurotism
Realistic Knowledge,Anxiety,-0.41231056256176607,neurotism
Realistic Knowledge,Anxiety (Test),-0.0,neurotism
Realistic Knowledge,Uneven Tempered,-0.5291502622129182,neurotism
Realistic Knowledge,Suspiciousness,-0.0,neurotism
Realistic Knowledge,Self esteem,,neurotism
Realistic Knowledge,Stress tolerance,-0.0,neurotism
Realistic Knowledge,Locus of Control,-0.0,neurotism
Realistic Knowledge,General Factor of Personality,-0.0,neurotism
Realistic Knowledge,Factor Alpha,-0.0,neurotism
General Science Knowledge,Neurotism,,neurotism
General Science Knowledge,Withdrawal,-0.0,neurotism
General Science Knowledge,Volatility,-0.0,neurotism
General Science Knowledge,Negative affect,-0.0,neurotism
General Science Knowledge,Depression,-0.0,neurotism
General Science Knowledge,Anxiety,-0.1,neurotism
General Science Knowledge,Anxiety (Test),-0.8544003745317531,neurotism
General Science Knowledge,Uneven Tempered,,neurotism
General Science Knowledge,Suspiciousness,-0.8944271909999159,neurotism
General Science Knowledge,Self esteem,,neurotism
General Science Knowledge,Stress tolerance,,neurotism
General Science Knowledge,Locus of Control,,neurotism
General Science Knowledge,General Factor of Personality,-0.0,neurotism
General Science Knowledge,Factor Alpha,-0.0,neurotism
Life Sciences Knowledge,Neurotism,-0.2449489742783178,neurotism
Life Sciences Knowledge,Withdrawal,-0.2645751311064591,neurotism
Life Sciences Knowledge,Volatility,-0.0,neurotism
Life Sciences Knowledge,Negative affect,-0.0,neurotism
Life Sciences Knowledge,Depression,-0.36055512754639896,neurotism
Life Sciences Knowledge,Anxiety,,neurotism
Life Sciences Knowledge,Anxiety (Test),-0.0,neurotism
Life Sciences Knowledge,Uneven Tempered,-0.7,neurotism
Life Sciences Knowledge,Suspiciousness,-0.0,neurotism
Life Sciences Knowledge,Self esteem,,neurotism
Life Sciences Knowledge,Stress tolerance,-0.0,neurotism
Life Sciences Knowledge,Locus of Control,-0.34641016151377546,neurotism
Life Sciences Knowledge,General Factor of Personality,-0.0,neurotism
Life Sciences Knowledge,Factor Alpha,-0.0,neurotism
Mechanical Knowledge,Neurotism,-0.41231056256176607,neurotism
Mechanical Knowledge,Withdrawal,,neurotism
Mechanical Knowledge,Volatility,,neurotism
Mechanical Knowledge,Negative affect,-0.0,neurotism
Mechanical Knowledge,Depression,,neurotism
Mechanical Knowledge,Anxiety,-0.31622776601683794,neurotism
